user_id,program_id,day,attended_curriculum,attended_project,curriculum_hours_attended,project_hours_attended,zoom_minutes,assignments_completed,forum_messages,help_requests,role,country,timezone,gender,education_level,field_of_study,years_experience,prior_neuromatch,preferred_language,interest_area,availability_slot,program_name,year,start_date,end_date,num_students,num_tas,region_focus,curriculum_hours_per_day,project_hours_per_day,total_hours_per_day,days_per_week,delivery_mode,num_timeslots
U01156,P006,9,0,0,3.53,2.37,122,0,4,0,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,10,1,1,2.44,1.61,216,1,5,1,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,11,0,0,3.5,2.13,261,0,8,0,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,12,1,1,2.74,1.47,298,1,10,2,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,13,1,1,2.12,2.31,133,1,7,3,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,14,0,0,2.48,1.58,264,0,7,2,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,15,1,1,2.34,2.88,247,1,10,1,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,16,1,1,3.7,1.82,200,1,0,1,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,17,1,1,3.32,1.74,81,1,10,1,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,18,1,1,2.58,1.55,65,1,6,1,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,19,1,1,3.98,2.03,253,1,5,3,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01156,P006,20,1,1,4.02,2.14,293,1,8,0,student,Brazil,UTC-3,Male,PhD,Neuro,9,0,English,RL,Slot 5,Deep Learning,2026,2026-06-22,2026-07-24,351,28,global,4.5,3,8,5,virtual,5
U01161,P008,1,1,1,3.29,1.47,232,1,3,3,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,2,1,1,4.47,2.94,202,1,9,0,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,3,1,1,3.29,2.65,230,1,2,0,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,4,1,1,2.25,1.75,116,1,10,3,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,5,1,1,4.48,2.5,124,1,3,3,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,6,0,0,4.25,2.86,212,0,9,0,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,7,1,1,3.6,2.36,141,1,5,2,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,8,1,1,3.73,2.12,148,1,7,2,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,9,1,1,3.28,1.22,211,1,9,2,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,10,0,0,2.05,1.86,238,0,0,2,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,11,1,1,4.24,2.73,107,1,9,0,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,12,1,1,4.17,1.6,273,1,6,3,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,13,1,1,2.78,1.17,205,1,10,0,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,14,1,1,3.54,1.27,236,1,4,2,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,15,1,1,3.13,1.1,288,1,2,3,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,16,1,1,3.76,2.84,63,1,6,0,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,17,1,1,3.3,1.62,246,1,0,3,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,18,1,1,3.97,2.17,144,1,6,3,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,19,1,1,3.15,1.22,121,1,3,3,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01161,P008,20,1,1,3.34,2.39,253,1,4,2,student,India,UTC+5:30,Male,Masters,AI,6,0,Spanish,RL,Slot 5,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01163,P003,1,1,1,2.34,1.54,173,1,0,0,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,2,0,0,2.22,1.41,162,0,5,1,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,3,1,1,4.48,2.69,173,1,6,0,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,4,0,0,4.11,2.07,297,0,3,3,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,5,1,1,2.32,1.79,229,1,8,0,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,6,1,1,3.06,1.25,136,1,9,0,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,7,1,1,2.55,2.37,95,1,5,1,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,8,1,1,3.83,2.69,222,1,0,2,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,9,1,1,2.04,1.25,109,1,7,3,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,10,1,1,2.28,2.47,217,1,9,1,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,11,0,0,3.04,1.78,223,0,9,3,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,12,1,1,3.57,2.89,135,1,4,2,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,13,1,1,3.66,1.07,177,1,7,1,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,14,0,0,2.06,1.9,142,0,0,2,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,15,1,1,2.02,1.79,232,1,2,1,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,16,0,0,3.63,2.26,250,0,2,2,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,17,1,1,3.37,2.25,104,1,3,2,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,18,1,1,2.21,2.47,191,1,0,0,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,19,1,1,4.35,2.98,130,1,1,3,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01163,P003,20,1,1,4.46,2.29,241,1,2,2,student,India,UTC+5:30,Male,UG,AI,4,0,Hindi,RL,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U01164,P007,1,0,0,2.22,2.61,88,0,5,2,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,2,1,1,2.15,1.94,123,1,6,0,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,3,1,1,3.47,2.2,143,1,8,2,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,4,1,1,3.44,1.76,140,1,7,2,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,5,0,0,4.26,1.65,276,0,9,0,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,6,1,1,3.39,1.63,158,1,2,3,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,7,1,1,2.65,1.49,204,1,6,0,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,8,0,0,4.39,2.19,101,0,4,1,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,9,0,0,3.48,1.46,154,0,7,0,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,10,1,1,4.0,2.77,121,1,3,1,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,11,1,1,4.33,2.81,228,1,2,2,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,12,1,1,4.27,2.09,232,1,9,2,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,13,0,0,4.07,1.26,151,0,2,1,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,14,1,1,2.95,2.61,277,1,1,2,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,15,0,0,3.11,1.87,223,0,8,1,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,16,1,1,2.88,2.15,194,1,6,1,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,17,1,1,2.18,2.75,71,1,4,0,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,18,1,1,3.16,2.48,293,1,2,3,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,19,1,1,2.02,2.32,160,1,2,0,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01164,P007,20,0,0,3.31,2.5,173,0,2,0,student,India,UTC+5:30,Female,PhD,AI,8,0,Spanish,NLP,Slot 5,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U01168,P008,1,0,0,3.91,1.62,184,0,4,1,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,2,1,1,3.65,2.3,213,1,2,1,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,3,0,0,2.38,2.71,66,0,4,0,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,4,1,1,3.41,2.19,164,1,7,1,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,5,1,1,3.02,1.66,291,1,1,2,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,6,1,1,2.07,2.77,235,1,3,1,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,7,1,1,3.26,2.27,290,1,6,3,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,8,1,1,3.49,2.39,214,1,3,3,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,9,0,0,3.3,1.66,279,0,0,3,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,10,1,1,2.05,2.49,116,1,2,2,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,11,0,0,3.72,2.54,252,0,0,1,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,12,1,1,4.04,1.62,91,1,3,1,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,13,1,1,2.06,1.96,188,1,0,2,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,14,1,1,3.85,2.61,196,1,5,0,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,15,1,1,2.74,1.55,107,1,2,0,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,16,1,1,4.32,1.51,167,1,1,0,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,17,1,1,3.48,2.48,87,1,9,1,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,18,1,1,4.02,2.94,224,1,3,1,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,19,0,0,2.96,2.72,155,0,9,1,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01168,P008,20,0,0,3.03,1.33,185,0,9,3,student,India,UTC+5:30,Female,PhD,Neuro,8,0,English,NLP,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U01169,P002,1,1,1,2.6,1.76,81,1,9,0,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,2,1,1,2.74,2.36,60,1,0,0,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,3,0,0,4.2,1.96,107,0,9,2,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,4,1,1,3.56,1.12,170,1,1,3,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,5,1,1,4.36,2.04,97,1,2,2,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,6,1,1,3.96,2.44,156,1,10,2,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,7,1,1,4.41,2.16,239,1,7,0,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,8,1,1,2.06,1.91,191,1,5,2,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,9,1,1,2.43,1.05,213,1,4,0,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,10,1,1,2.75,1.93,246,1,7,1,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,11,0,0,2.95,1.85,118,0,0,2,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,12,1,1,4.16,1.38,263,1,5,1,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,13,1,1,3.83,1.58,94,1,3,0,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,14,1,1,4.46,2.52,158,1,10,3,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,15,1,1,3.34,2.25,179,1,8,0,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,16,1,1,3.03,1.72,132,1,5,3,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,17,0,0,4.43,1.18,134,0,7,2,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,18,1,1,4.4,1.75,274,1,3,3,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,19,1,1,4.39,2.6,63,1,1,2,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01169,P002,20,1,1,3.53,1.72,253,1,5,1,student,Japan,UTC+9,Male,Masters,Neuro,8,0,Hindi,Time Series,Slot 4,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U01172,P004,1,1,1,3.81,1.06,233,1,9,0,student,Canada,UTC-5,Female,PhD,Neuro,8,1,Hindi,CV,Slot 5,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U01172,P004,2,0,0,2.79,1.65,295,0,1,3,student,Canada,UTC-5,Female,PhD,Neuro,8,1,Hindi,CV,Slot 5,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U01172,P004,3,1,1,3.71,1.75,187,1,6,3,student,Canada,UTC-5,Female,PhD,Neuro,8,1,Hindi,CV,Slot 5,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U01172,P004,4,1,1,2.81,2.98,242,1,6,2,student,Canada,UTC-5,Female,PhD,Neuro,8,1,Hindi,CV,Slot 5,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U01172,P004,5,1,1,4.02,1.52,74,1,5,1,student,Canada,UTC-5,Female,PhD,Neuro,8,1,Hindi,CV,Slot 5,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
