application_id,user_id,program_id,application_date,motivation_score,cv_score,technical_score,diversity_score,preferred_program_track,preferred_timeslot,selected,waitlisted,final_status
A000687,U00805,P003,2026-03-01,57.100186455633605,41.61499383616048,78.34327054553503,53,Research,Slot 5,0,1,rejected
A000688,U00806,P001,2026-03-01,72.21818019449358,55.383883885973574,57.575132222304006,87,Research,Slot 5,0,1,rejected
A000689,U00807,P003,2026-03-01,65.43032279289652,47.66102199546406,75.00127569589148,52,Research,Slot 5,0,1,rejected
A000690,U00808,P006,2026-03-01,66.18360566259665,64.55600479257298,73.03906789323062,66,Research,Slot 3,1,0,accepted
A000691,U00810,P006,2026-03-01,74.7394970122641,61.852346998851644,85.8887284377061,84,Research,Slot 5,1,0,accepted
A000692,U00811,P004,2026-03-01,52.38239629317354,47.00303943335686,46.480921592173246,74,Research,Slot 5,0,1,rejected
A000693,U00812,P001,2026-03-01,58.56224788830959,51.95987242056636,72.60647377730345,89,Research,Slot 3,0,1,rejected
A000694,U00813,P002,2026-03-01,51.79423444414104,63.18329887939122,88.98018397532734,50,Research,Slot 3,1,0,accepted
A000695,U00814,P002,2026-03-01,59.05489303920161,41.89502258016221,63.16478810590568,78,Research,Slot 3,0,1,rejected
A000696,U00815,P005,2026-03-01,47.14400885947228,33.84153529033168,59.11317002288371,64,Research,Slot 4,0,1,rejected
A000697,U00816,P006,2026-03-01,73.42493806666725,50.88135271147023,87.43155411862408,53,Research,Slot 5,1,0,accepted
A000698,U00817,P006,2026-03-01,62.10008308022589,56.151639842785805,83.5885498651371,62,Research,Slot 2,1,0,accepted
A000699,U00818,P008,2026-03-01,64.72883135162739,43.581371439469734,94.66293905337476,53,Research,Slot 5,1,0,accepted
A000700,U00819,P008,2026-03-01,68.23701297377112,37.72743991335293,77.35594279234948,52,Research,Slot 2,0,1,rejected
A000701,U00821,P001,2026-03-01,55.742390821970716,58.64735933050108,50.01526128539629,83,Research,Slot 5,0,1,rejected
A000702,U00822,P004,2026-03-01,41.100312010876515,63.87352362011728,66.8925993975175,76,Research,Slot 1,0,1,rejected
A000703,U00823,P006,2026-03-01,64.44145171087257,58.157544866520695,57.09558517988851,40,Research,Slot 5,0,1,rejected
A000704,U00825,P005,2026-03-01,57.72229020876365,40.59984067876246,91.02473436282364,63,Research,Slot 4,0,1,rejected
A000705,U00826,P004,2026-03-01,62.18611486534706,41.76477383143023,60.73020994803622,63,Research,Slot 1,0,1,rejected
A000706,U00829,P002,2026-03-01,79.2337187972981,56.923145736406994,49.63623376340496,41,Research,Slot 2,0,1,rejected
A000707,U00830,P003,2026-03-01,66.40950608333397,56.26013604395671,47.96302453804657,59,Research,Slot 3,0,1,rejected
A000708,U00831,P008,2026-03-01,74.20379848028351,41.77664528647276,81.64990700082699,59,Research,Slot 4,1,0,accepted
A000709,U00832,P007,2026-03-01,63.195541012198774,44.772250517834365,92.21119520875853,72,Research,Slot 4,1,0,accepted
A000710,U00833,P001,2026-03-01,45.68413740284615,53.749762464630315,100.0,47,Research,Slot 5,1,0,accepted
A000711,U00834,P006,2026-03-01,48.502925271025944,48.06390488964492,56.91124233836392,84,Research,Slot 2,0,1,rejected
A000712,U00835,P007,2026-03-01,59.08289317129869,49.752643753101665,62.4458639847313,71,Research,Slot 3,0,1,rejected
A000713,U00836,P005,2026-03-01,56.38276163906613,49.37106133100142,52.24048548303862,81,Research,Slot 1,0,1,rejected
A000714,U00837,P002,2026-03-01,47.24876244508815,56.57212503584847,75.52122355068042,69,Research,Slot 5,0,1,rejected
A000715,U00838,P007,2026-03-01,56.73352436811388,70.02427467644797,63.49343378663805,66,Research,Slot 3,0,1,rejected
A000716,U00839,P003,2026-03-01,49.9937062751676,41.44904525590795,81.924285828842,66,Research,Slot 3,0,1,rejected
A000717,U00840,P001,2026-03-01,61.203305877116385,28.479624787792908,67.44953388400344,62,Research,Slot 2,0,1,rejected
A000718,U00841,P005,2026-03-01,65.82174238990585,56.01910606160404,99.44833732992053,62,Research,Slot 4,1,0,accepted
A000719,U00842,P007,2026-03-01,89.86329375576429,67.08964052029893,85.09476347468427,74,Research,Slot 5,1,0,accepted
A000720,U00843,P001,2026-03-01,59.11087409096538,43.11275843475727,75.19069539372221,67,Research,Slot 5,0,1,rejected
A000721,U00844,P006,2026-03-01,62.89161647739952,68.05343739878488,50.63618481412091,73,Research,Slot 2,0,1,rejected
A000722,U00845,P008,2026-03-01,80.25967065835133,47.59942344491471,83.69083991505272,88,Research,Slot 1,1,0,accepted
A000723,U00846,P005,2026-03-01,59.66549125750175,47.58988370354219,64.10014111114721,61,Research,Slot 2,0,1,rejected
A000724,U00847,P007,2026-03-01,52.54240828465861,55.65337005166104,92.29005979954246,47,Research,Slot 5,1,0,accepted
A000725,U00848,P001,2026-03-01,57.21627032392106,57.72847838543723,95.85594703944525,51,Research,Slot 4,1,0,accepted
A000726,U00849,P008,2026-03-01,60.92403775777056,46.530445500650984,57.831598877770105,69,Research,Slot 2,0,1,rejected
A000727,U00850,P004,2026-03-01,66.04923358650191,51.39102169841659,84.48184319871359,67,Research,Slot 2,1,0,accepted
A000728,U00851,P004,2026-03-01,73.10605912813463,61.711019716695596,56.62633797546549,63,Research,Slot 5,0,1,rejected
A000729,U00852,P007,2026-03-01,49.87578001157392,54.92177403428397,88.4512402604221,51,Research,Slot 5,0,1,rejected
A000730,U00853,P007,2026-03-01,75.31326802314233,53.37087292733681,53.6231500116081,75,Research,Slot 2,0,1,rejected
A000731,U00854,P001,2026-03-01,78.74276090605986,38.70252181995393,81.7848719158351,78,Research,Slot 1,1,0,accepted
A000732,U00855,P007,2026-03-01,45.56074452926243,54.44853537557488,75.37437068793706,50,Research,Slot 1,0,1,rejected
A000733,U00856,P003,2026-03-01,71.53894134538491,41.39453427451372,60.09028354067975,74,Research,Slot 2,0,1,rejected
A000734,U00857,P005,2026-03-01,79.73104868081904,57.21278129249048,53.46322946251942,67,Research,Slot 5,0,1,rejected
A000735,U00858,P005,2026-03-01,53.029552986405776,45.98013508863865,67.88338461423695,64,Research,Slot 5,0,1,rejected
A000736,U00859,P005,2026-03-01,50.990380243116235,39.29747264828807,49.36716990229506,58,Research,Slot 4,0,1,rejected
A000737,U00860,P007,2026-03-01,67.23037939579864,50.85513329639599,60.121340898602284,82,Research,Slot 4,0,1,rejected
A000738,U00862,P004,2026-03-01,59.27142311158945,68.89278795503996,62.84291681361871,84,Research,Slot 2,0,1,rejected
A000739,U00864,P003,2026-03-01,56.47912252546119,53.24758239533542,67.20630804307163,83,Research,Slot 3,0,1,rejected
A000740,U00866,P003,2026-03-01,66.10511002359014,36.81581859873611,55.80567687035615,67,Research,Slot 3,0,1,rejected
A000741,U00867,P003,2026-03-01,69.50547731993512,48.18597688859904,75.18701943013643,80,Research,Slot 5,0,1,rejected
A000742,U00868,P003,2026-03-01,66.78019915466993,56.68213254436138,90.904096977162,58,Research,Slot 2,1,0,accepted
A000743,U00869,P008,2026-03-01,50.527969888404954,35.58597812624576,86.98608729737411,84,Research,Slot 1,0,1,rejected
A000744,U00870,P004,2026-03-01,64.63099137923965,54.38268647266829,65.58641208485147,79,Research,Slot 1,0,1,rejected
A000745,U00871,P002,2026-03-01,58.47012630466633,46.00556718129274,70.48510240035847,46,Research,Slot 3,0,1,rejected
A000746,U00872,P004,2026-03-01,56.87628485818682,69.31002948030783,59.68160543363261,45,Research,Slot 2,0,1,rejected
A000747,U00873,P005,2026-03-01,67.4053991802889,49.619004173260386,61.83914658393724,46,Research,Slot 1,0,1,rejected
A000748,U00875,P006,2026-03-01,59.19488482497425,41.46559079931957,92.59690931855165,45,Research,Slot 2,0,1,rejected
A000749,U00876,P002,2026-03-01,44.19299948326078,44.686284830330216,86.26475675488375,81,Research,Slot 5,0,1,rejected
A000750,U00877,P007,2026-03-01,62.250578852579395,50.61162567850915,56.04495479691395,41,Research,Slot 4,0,1,rejected
A000751,U00878,P004,2026-03-01,69.95693754370362,41.185662947730044,54.96953140642519,79,Research,Slot 4,0,1,rejected
A000752,U00879,P008,2026-03-01,63.33293716612778,59.36396284961373,75.90309799206435,66,Research,Slot 3,1,0,accepted
A000753,U00880,P004,2026-03-01,42.820426862801924,58.63060781252714,70.90790902967107,46,Research,Slot 2,0,1,rejected
A000754,U00881,P002,2026-03-01,69.7412336929593,45.081805095171696,90.94460085932921,71,Research,Slot 4,1,0,accepted
A000755,U00882,P006,2026-03-01,51.05141250510306,39.0476097108808,72.37250072972917,87,Research,Slot 4,0,1,rejected
A000756,U00883,P004,2026-03-01,65.21504449402701,47.82712256523106,65.29382352664001,88,Research,Slot 4,0,1,rejected
A000757,U00884,P003,2026-03-01,86.36669141945589,61.53502849781544,95.41895921154277,79,Research,Slot 4,1,0,accepted
A000758,U00885,P006,2026-03-01,36.03917711669584,43.21019653536868,96.62573668187841,74,Research,Slot 1,0,1,rejected
A000759,U00886,P005,2026-03-01,68.18765970848816,61.067745186243286,89.61676164302628,46,Research,Slot 4,1,0,accepted
A000760,U00887,P007,2026-03-01,51.111403019643255,48.40251502008413,74.14784462079241,80,Research,Slot 2,0,1,rejected
A000761,U00888,P004,2026-03-01,48.197682657996296,54.18704578292368,71.40250552671205,68,Research,Slot 5,0,1,rejected
A000762,U00889,P003,2026-03-01,67.94402963968871,56.18959206980479,79.86026771523926,72,Research,Slot 1,1,0,accepted
A000763,U00890,P008,2026-03-01,53.127974761515354,56.02609815034575,73.15923745371586,77,Research,Slot 1,0,1,rejected
A000764,U00891,P007,2026-03-01,73.37992371487148,46.560966202338115,48.48589289089006,42,Research,Slot 1,0,1,rejected
A000765,U00893,P007,2026-03-01,55.34924053798994,60.84500530290926,55.53501796459312,82,Research,Slot 3,0,1,rejected
A000766,U00894,P001,2026-03-01,52.840500326065026,59.420759410995004,79.7481131647052,58,Research,Slot 3,0,1,rejected
A000767,U00895,P003,2026-03-01,64.50757627292997,49.95920528495969,71.70687636266095,66,Research,Slot 3,0,1,rejected
A000768,U00896,P006,2026-03-01,40.317293658106706,46.80449357704696,92.46540121243468,53,Research,Slot 1,0,1,rejected
A000769,U00897,P001,2026-03-01,63.083643126318854,61.61207671758028,63.762130742723464,54,Research,Slot 3,0,1,rejected
A000770,U00898,P002,2026-03-01,46.918110701796934,52.266364174820986,85.63433948570334,89,Research,Slot 4,0,1,rejected
A000771,U00900,P005,2026-03-01,53.51127546510948,42.070236532893254,87.45986496691789,69,Research,Slot 3,0,1,rejected
A000772,U00901,P006,2026-03-01,44.542626911914724,54.2054380256579,84.12554689431941,75,Research,Slot 4,0,1,rejected
A000773,U00902,P004,2026-03-01,43.33580810252177,68.87685776866593,60.01531673278056,64,Research,Slot 5,0,1,rejected
A000774,U00904,P002,2026-03-01,48.13530078202845,66.44914209728624,43.52942824597828,47,Research,Slot 1,0,1,rejected
A000775,U00905,P006,2026-03-01,66.41541644936012,42.12963721066701,61.22944030413308,52,Research,Slot 5,0,1,rejected
A000776,U00906,P003,2026-03-01,74.8547736927255,29.525628142292497,65.2173435073376,70,Research,Slot 5,0,1,rejected
A000777,U00907,P001,2026-03-01,50.62925719852032,62.493487077663225,48.41553961478283,47,Research,Slot 5,0,1,rejected
A000778,U00908,P008,2026-03-01,53.01023058750655,64.6557828974538,67.20752175589725,62,Research,Slot 1,0,1,rejected
A000779,U00909,P001,2026-03-01,71.88867177937036,45.25114124116994,64.94123512657698,90,Research,Slot 4,0,1,rejected
A000780,U00910,P004,2026-03-01,58.261261796854136,63.38592138295607,68.00374201284345,69,Research,Slot 3,0,1,rejected
A000781,U00911,P002,2026-03-01,66.76507476439976,45.90659424781376,100.0,66,Research,Slot 4,1,0,accepted
A000782,U00912,P008,2026-03-01,63.41559473447963,53.9412889589211,69.43888430812913,81,Research,Slot 4,0,1,rejected
A000783,U00913,P005,2026-03-01,53.52182698771911,37.13916450040051,84.81643775806263,85,Research,Slot 2,0,1,rejected
A000784,U00915,P006,2026-03-01,61.71409795903505,55.87097926300296,82.51789685037525,90,Research,Slot 2,1,0,accepted
A000785,U00916,P005,2026-03-01,67.48488738484662,50.93331236091089,75.7656976132189,87,Research,Slot 2,0,1,rejected
A000786,U00917,P007,2026-03-01,70.27045852177761,43.691790060925584,55.690256581289596,65,Research,Slot 4,0,1,rejected
A000787,U00918,P006,2026-03-01,53.915412135014876,55.16995809640888,100.0,40,Research,Slot 3,1,0,accepted
A000788,U00919,P003,2026-03-01,56.25775374957466,54.8969677459316,56.32956772478653,63,Research,Slot 3,0,1,rejected
A000789,U00920,P008,2026-03-01,55.20035357287791,42.784309176599706,69.53840237121885,90,Research,Slot 4,0,1,rejected
A000790,U00921,P001,2026-03-01,45.75832399812401,69.11606067063322,86.3885603243088,54,Research,Slot 4,1,0,accepted
A000791,U00922,P005,2026-03-01,64.25482683063431,38.87925181623264,69.33184411406664,72,Research,Slot 3,0,1,rejected
A000792,U00923,P004,2026-03-01,68.14050797333323,27.962214962402552,43.285159114521896,58,Research,Slot 3,0,1,rejected
A000793,U00924,P002,2026-03-01,67.88117433453786,50.338128223948075,36.36443959707193,57,Research,Slot 2,0,1,rejected
A000794,U00925,P002,2026-03-01,61.50135653956203,57.124817644338044,97.0498377871794,82,Research,Slot 1,1,0,accepted
A000795,U00926,P001,2026-03-01,51.092063335340356,70.20473977092797,42.60312435988359,56,Research,Slot 1,0,1,rejected
A000796,U00927,P005,2026-03-01,85.83573660166567,36.69773744358662,68.2912237924032,59,Research,Slot 1,0,1,rejected
A000797,U00928,P003,2026-03-01,56.94085512340029,77.38994127673045,59.202303308490215,90,Research,Slot 1,0,1,rejected
A000798,U00929,P007,2026-03-01,64.37113007920732,68.32950525953754,82.13103048273399,66,Research,Slot 5,1,0,accepted
A000799,U00931,P003,2026-03-01,48.85276744044992,48.12798630891524,61.16595386114557,83,Research,Slot 3,0,1,rejected
A000800,U00932,P008,2026-03-01,56.13977202129302,40.842449588664394,67.99927299529917,55,Research,Slot 4,0,1,rejected
A000801,U00934,P008,2026-03-01,59.988768396941936,51.76707351226507,92.71415191673164,40,Research,Slot 4,1,0,accepted
A000802,U00935,P005,2026-03-01,59.82621399991834,43.1461488765954,80.55783285723189,66,Research,Slot 1,0,1,rejected
A000803,U00936,P004,2026-03-01,63.25821920397843,43.6774383174088,81.63825113499716,42,Research,Slot 1,0,1,rejected
A000804,U00938,P007,2026-03-01,70.13494163457727,38.691798565647666,55.03789332222407,40,Research,Slot 3,0,1,rejected
A000805,U00940,P005,2026-03-01,71.64990882563923,56.25318334021503,72.33865101009248,41,Research,Slot 4,1,0,accepted
A000806,U00941,P008,2026-03-01,53.72907175227704,49.590824648049306,78.30725561667376,49,Research,Slot 3,0,1,rejected
A000807,U00942,P007,2026-03-01,62.95140979337417,49.35227740202124,49.21787901780246,90,Research,Slot 3,0,1,rejected
A000808,U00943,P007,2026-03-01,62.87272514027427,59.437155057560446,90.92935652682978,63,Research,Slot 1,1,0,accepted
A000809,U00944,P002,2026-03-01,50.94202786628853,32.205610745765696,63.30498133985952,73,Research,Slot 3,0,1,rejected
A000810,U00945,P007,2026-03-01,62.14428930412447,48.28013504591822,49.66995918173666,87,Research,Slot 1,0,1,rejected
A000811,U00946,P003,2026-03-01,46.88450862101318,51.88073356991773,72.63462616631465,78,Research,Slot 1,0,1,rejected
A000812,U00947,P005,2026-03-01,71.1574582223971,41.8133650446448,71.48819517552515,60,Research,Slot 3,0,1,rejected
A000813,U00948,P006,2026-03-01,53.751653815655175,38.98713510160172,76.1428620020031,61,Research,Slot 2,0,1,rejected
A000814,U00949,P007,2026-03-01,52.49589872245344,28.37967700072561,67.32151226054735,50,Research,Slot 1,0,1,rejected
A000815,U00950,P003,2026-03-01,74.01500346552157,37.91141135379278,76.03713240544197,76,Research,Slot 1,0,1,rejected
A000816,U00951,P002,2026-03-01,64.78140575555808,44.22771274289429,44.34062869107595,67,Research,Slot 1,0,1,rejected
A000817,U00952,P001,2026-03-01,59.67518964157905,69.12688134356796,56.78247296009792,55,Research,Slot 1,0,1,rejected
A000818,U00953,P007,2026-03-01,65.71141242038074,42.765133775802,61.751542190672595,75,Research,Slot 4,0,1,rejected
A000819,U00954,P003,2026-03-01,68.47801024129319,57.91008824849588,61.23732650818876,65,Research,Slot 5,0,1,rejected
A000820,U00955,P007,2026-03-01,78.9514861210897,47.36838727940173,62.00649227269585,52,Research,Slot 1,0,1,rejected
A000821,U00956,P008,2026-03-01,51.618235176684685,43.99661340993513,75.48203967675276,79,Research,Slot 3,0,1,rejected
A000822,U00957,P008,2026-03-01,55.67698814190459,52.31730942030393,65.93539432293191,81,Research,Slot 5,0,1,rejected
A000823,U00958,P008,2026-03-01,63.8180814039545,64.68509275727493,46.942585807098055,65,Research,Slot 1,0,1,rejected
A000824,U00959,P007,2026-03-01,72.23724042504722,42.97750457636857,81.2751509060499,43,Research,Slot 4,1,0,accepted
A000825,U00960,P008,2026-03-01,70.31543707851702,53.686167769433105,92.10754943092354,76,Research,Slot 2,1,0,accepted
A000826,U00961,P007,2026-03-01,65.19346329597134,58.416072037583916,31.367800662615185,67,Research,Slot 4,0,1,rejected
A000827,U00963,P001,2026-03-01,49.679292028779756,51.002825145417454,87.40036632980656,48,Research,Slot 5,0,1,rejected
A000828,U00964,P004,2026-03-01,55.64922758423684,46.88324114234766,91.60076248063167,80,Research,Slot 2,0,1,rejected
A000829,U00965,P008,2026-03-01,61.8125394834505,46.47546268362258,89.42938619897234,64,Research,Slot 2,1,0,accepted
A000830,U00966,P004,2026-03-01,71.74449932988207,61.87553189781012,91.48296863786959,86,Research,Slot 4,1,0,accepted
A000831,U00969,P003,2026-03-01,50.564299322798384,44.22628229770312,73.79040004867147,51,Research,Slot 3,0,1,rejected
A000832,U00971,P008,2026-03-01,60.16374241931294,40.13057263498443,76.8910231771448,65,Research,Slot 4,0,1,rejected
A000833,U00972,P008,2026-03-01,64.15583039833965,67.55956723790878,94.86509173829279,60,Research,Slot 4,1,0,accepted
A000834,U00973,P006,2026-03-01,66.73813453063559,44.90142180953358,62.84892883796812,73,Research,Slot 2,0,1,rejected
A000835,U00975,P005,2026-03-01,52.739427033627905,53.41344259345323,78.04797213170832,50,Research,Slot 3,0,1,rejected
A000836,U00976,P006,2026-03-01,72.72757536635383,34.20959888882071,100.0,67,Research,Slot 4,1,0,accepted
A000837,U00977,P003,2026-03-01,80.13168973928342,49.73702219161979,74.5776223685728,54,Research,Slot 1,1,0,accepted
A000838,U00980,P002,2026-03-01,56.71581118172698,46.44485554312314,100.0,46,Research,Slot 4,1,0,accepted
A000839,U00981,P008,2026-03-01,82.56522451212453,44.76017316702016,61.699011356816165,85,Research,Slot 1,0,1,rejected
A000840,U00982,P004,2026-03-01,65.46073171808268,45.34297165340926,100.0,48,Research,Slot 3,1,0,accepted
A000841,U00984,P004,2026-03-01,54.57132405247463,46.43602992679395,57.69969924077981,72,Research,Slot 2,0,1,rejected
A000842,U00985,P001,2026-03-01,60.49197937810763,48.07046010400233,89.65354707528617,47,Research,Slot 1,1,0,accepted
A000843,U00986,P004,2026-03-01,61.63194024655167,42.798573998396925,55.99741859052828,80,Research,Slot 3,0,1,rejected
A000844,U00987,P002,2026-03-01,56.8457119802533,38.46640195562553,57.070175029576056,76,Research,Slot 3,0,1,rejected
A000845,U00989,P005,2026-03-01,57.79434059732686,52.46906063416612,52.97086646794281,90,Research,Slot 3,0,1,rejected
A000846,U00990,P008,2026-03-01,56.535517026426255,57.26506064399424,73.74802172262277,65,Research,Slot 2,0,1,rejected
A000847,U00992,P003,2026-03-01,53.13267604432649,53.849664160476344,45.17980502789095,88,Research,Slot 5,0,1,rejected
A000848,U00993,P002,2026-03-01,64.99678307245993,56.57589259523943,82.98566673110591,80,Research,Slot 4,1,0,accepted
A000849,U00994,P004,2026-03-01,61.02541439817522,33.127209203588315,48.75878141139226,56,Research,Slot 1,0,1,rejected
A000850,U00995,P001,2026-03-01,48.78865987242078,63.80138938868515,58.31211103199756,75,Research,Slot 2,0,1,rejected
A000851,U00996,P006,2026-03-01,62.01738654796044,55.303691889987995,60.10535378451236,50,Research,Slot 4,0,1,rejected
A000852,U00997,P008,2026-03-01,51.01118600978419,49.24701405358085,93.80441243373603,60,Research,Slot 1,0,1,rejected
A000853,U00998,P002,2026-03-01,58.405582959819974,47.43334673638479,41.94310006997888,53,Research,Slot 3,0,1,rejected
A000854,U00999,P005,2026-03-01,56.79172803329391,55.15894491619539,60.52317167419559,45,Research,Slot 5,0,1,rejected
A000855,U01000,P006,2026-03-01,64.95784275300079,57.626736387665545,68.97202990982287,45,Research,Slot 3,0,1,rejected
A000856,U01001,P007,2026-03-01,70.89099002847445,33.16294374634016,73.17857878176105,41,Research,Slot 2,0,1,rejected
A000857,U01003,P006,2026-03-01,50.308635122121316,51.40581917183954,100.0,67,Research,Slot 2,1,0,accepted
A000858,U01004,P007,2026-03-01,42.766968796807305,52.399352777249256,80.8023230658316,40,Research,Slot 1,0,1,rejected
A000859,U01005,P001,2026-03-01,63.22974741954859,48.001254921952174,100.0,80,Research,Slot 2,1,0,accepted
A000860,U01007,P006,2026-03-01,62.407015616962795,46.467048649197764,68.17355612424066,89,Research,Slot 3,0,1,rejected
A000861,U01009,P007,2026-03-01,45.39874924861178,51.0001873751356,66.85318142232873,77,Research,Slot 4,0,1,rejected
A000862,U01010,P007,2026-03-01,73.46119751898297,42.07584588167028,65.17440657726286,49,Research,Slot 5,0,1,rejected
A000863,U01011,P001,2026-03-01,73.76334158677194,68.5747720929573,62.51250596524686,41,Research,Slot 1,1,0,accepted
A000864,U01012,P002,2026-03-01,74.34856379626868,37.07624545894807,47.26280875410757,79,Research,Slot 4,0,1,rejected
A000865,U01013,P004,2026-03-01,69.32542555319858,60.328299539447556,50.193549409249705,85,Research,Slot 2,0,1,rejected
A000866,U01014,P005,2026-03-01,62.988584637505795,56.35253064848071,62.475721487741005,74,Research,Slot 3,0,1,rejected
A000867,U01015,P005,2026-03-01,52.69356335197865,48.015176485324275,92.1096628758662,45,Research,Slot 4,0,1,rejected
A000868,U01016,P007,2026-03-01,44.73090203712805,46.10335604700882,47.94157002764912,76,Research,Slot 4,0,1,rejected
A000869,U01017,P004,2026-03-01,71.87713384138455,41.84090464851447,100.0,64,Research,Slot 3,1,0,accepted
A000870,U01018,P008,2026-03-01,47.93848960003176,68.26733302733587,73.46293676369636,41,Research,Slot 1,0,1,rejected
A000871,U01019,P008,2026-03-01,71.6167823132323,50.38809000454802,100.0,87,Research,Slot 4,1,0,accepted
A000872,U01020,P002,2026-03-01,77.6361920775079,58.63087786005247,81.30239083849538,86,Research,Slot 4,1,0,accepted
A000873,U01022,P004,2026-03-01,65.12144526496236,44.647514528435984,87.00652550026975,48,Research,Slot 4,1,0,accepted
A000874,U01023,P002,2026-03-01,67.06505463547253,49.80877820146293,63.18330438533295,69,Research,Slot 4,0,1,rejected
A000875,U01024,P003,2026-03-01,55.88877827314715,44.86133578469527,43.955427341482626,80,Research,Slot 5,0,1,rejected
A000876,U01025,P003,2026-03-01,54.26121940991285,33.134040402932165,98.34866648895948,80,Research,Slot 4,0,1,rejected
A000877,U01026,P001,2026-03-01,55.114058419005,34.30955718692366,68.21919795046783,89,Research,Slot 5,0,1,rejected
A000878,U01027,P002,2026-03-01,91.49648011134542,61.05600815253693,76.74188419756294,62,Research,Slot 2,1,0,accepted
A000879,U01028,P001,2026-03-01,60.87781199849837,37.06697180790233,64.22835224788736,51,Research,Slot 3,0,1,rejected
A000880,U01029,P004,2026-03-01,70.66801996602622,32.885444016312306,91.93522507889568,55,Research,Slot 2,1,0,accepted
A000881,U01030,P002,2026-03-01,68.94908867949309,60.821859711643306,51.56883937742089,81,Research,Slot 3,0,1,rejected
A000882,U01031,P002,2026-03-01,48.768049491246224,70.45654547677154,75.59480718376572,54,Research,Slot 5,0,1,rejected
A000883,U01032,P005,2026-03-01,62.1416894113175,40.23379684136444,68.83428653546672,59,Research,Slot 4,0,1,rejected
A000884,U01033,P002,2026-03-01,67.9658378981009,42.338969381470484,91.60268857417577,52,Research,Slot 5,1,0,accepted
A000885,U01034,P005,2026-03-01,62.820362104622205,48.471450081857746,87.76974318733598,74,Research,Slot 1,1,0,accepted
A000886,U01035,P008,2026-03-01,44.70075767990384,48.619643781177594,79.3356246019188,55,Research,Slot 3,0,1,rejected
A000887,U01036,P008,2026-03-01,66.42855493962948,36.487095973015656,48.81476515788368,86,Research,Slot 3,0,1,rejected
A000888,U01037,P006,2026-03-01,64.37424485722934,42.494528109969515,71.998712131718,89,Research,Slot 2,0,1,rejected
A000889,U01038,P004,2026-03-01,72.27322438138098,53.44073314528161,98.7231741588687,90,Research,Slot 4,1,0,accepted
A000890,U01039,P004,2026-03-01,54.282230913906126,31.449213365132604,45.91808358706763,64,Research,Slot 2,0,1,rejected
A000891,U01040,P004,2026-03-01,65.5982844882806,52.37642656299959,63.3276047863701,89,Research,Slot 3,0,1,rejected
A000892,U01041,P005,2026-03-01,78.14046329058915,50.82987193654243,62.89257373370835,56,Research,Slot 5,0,1,rejected
A000893,U01042,P005,2026-03-01,56.995550622688356,47.00347224335187,72.26978782584072,82,Research,Slot 1,0,1,rejected
A000894,U01043,P002,2026-03-01,58.45342461375294,49.39868976991948,60.134019309650405,43,Research,Slot 5,0,1,rejected
A000895,U01044,P006,2026-03-01,63.78197706978459,46.33526752079933,78.92392959963522,57,Research,Slot 1,0,1,rejected
A000896,U01045,P004,2026-03-01,59.01279105544327,58.26422324191766,85.29302958199833,45,Research,Slot 1,1,0,accepted
A000897,U01046,P001,2026-03-01,50.40000942704671,48.26892713875988,59.62953915609955,49,Research,Slot 5,0,1,rejected
A000898,U01047,P003,2026-03-01,63.45426360358485,49.54203463277555,64.57064805996924,80,Research,Slot 4,0,1,rejected
A000899,U01048,P006,2026-03-01,65.03542756716763,58.35582776339727,82.93300109106228,41,Research,Slot 3,1,0,accepted
A000900,U01049,P002,2026-03-01,70.1899583168794,48.73198030895141,82.19934047074885,80,Research,Slot 3,1,0,accepted
A000901,U01051,P008,2026-03-01,86.8797624380741,40.5489113388698,81.98296033714453,77,Research,Slot 5,1,0,accepted
A000902,U01054,P002,2026-03-01,64.68237609696888,47.85856127910536,87.48152894670649,46,Research,Slot 5,1,0,accepted
A000903,U01055,P006,2026-03-01,68.48550891714811,68.351431917235,57.139865181409256,47,Research,Slot 3,0,1,rejected
A000904,U01056,P006,2026-03-01,51.7536443609614,28.976588890476474,44.93726732828783,69,Research,Slot 4,0,1,rejected
A000905,U01057,P007,2026-03-01,62.93690336850415,31.65703967275948,88.42732169210926,78,Research,Slot 4,0,1,rejected
A000906,U01058,P007,2026-03-01,52.054541919286336,21.773650417554734,86.93223268192972,47,Research,Slot 1,0,1,rejected
A000907,U01059,P002,2026-03-01,62.43113348283716,47.30491913274149,62.81114076343833,46,Research,Slot 2,0,1,rejected
A000908,U01060,P001,2026-03-01,58.16459677983534,48.850490685081574,65.69149816136547,49,Research,Slot 1,0,1,rejected
A000909,U01061,P005,2026-03-01,52.11923746096329,54.56355973132696,54.00641638339837,58,Research,Slot 5,0,1,rejected
A000910,U01062,P008,2026-03-01,44.926668820623185,52.19246400831358,61.32925353981817,56,Research,Slot 3,0,1,rejected
A000911,U01063,P003,2026-03-01,50.42831230758774,47.52248990541994,72.95580018419327,51,Research,Slot 5,0,1,rejected
A000912,U01065,P001,2026-03-01,66.45127838793842,51.071024517646144,73.63159966637197,45,Research,Slot 5,0,1,rejected
A000913,U01067,P003,2026-03-01,50.998387664901976,49.881235802987504,91.2255950971422,44,Research,Slot 5,0,1,rejected
A000914,U01068,P008,2026-03-01,61.626719725207195,29.664993300094945,85.3661172543583,71,Research,Slot 5,0,1,rejected
A000915,U01069,P003,2026-03-01,22.402210733231072,48.07415895546807,99.05438367454776,63,Research,Slot 1,0,1,rejected
